elapsed_s,x,y,yaw,ball_x,ball_y,ball_captured,bot_mode,steering_state,direction,speed,rotation,kick,dribbler
1.3870575309999822,1118.9866943359375,370.8211364746094,0.23873551189899445,,,False,DEFENCE,False,53.70365448911491,0,0,False,False
1.3884523469999976,1119.008056640625,370.8135070800781,0.23683121800422668,,,False,DEFENCE,False,53.70551590083837,0,0,False,False
1.3898558099999718,1119.01171875,370.81463623046875,0.2364342212677002,,,False,DEFENCE,False,53.70571145220583,0,0,False,False
1.3912701429999288,1119.0172119140625,370.8146667480469,0.23817507922649384,,,False,DEFENCE,False,53.70608910267642,0,0,False,False
1.3926819019999357,1119.004150390625,370.8252868652344,0.2377871870994568,,,False,DEFENCE,False,53.70464903932466,0,0,False,False
1.3941504169999916,1119.013427734375,370.8333740234375,0.24048110842704773,,,False,DEFENCE,False,53.704879447941295,0,0,False,False
1.3956046539999534,1118.9852294921875,370.8288269042969,0.24368830025196075,,,False,DEFENCE,False,53.70316347264009,0,0,False,False
1.3972293809999883,1118.9970703125,370.82830810546875,0.24643723666667938,,,False,DEFENCE,False,53.70400712979038,0,0,False,False
1.3986879889999955,1118.9942626953125,370.83416748046875,0.24839964509010315,,,False,DEFENCE,False,53.70351625212594,0,0,False,False
1.4010668139999325,1119.00341796875,370.8316345214844,0.2474258542060852,,,False,DEFENCE,False,53.70427665827818,0,0,False,False
1.4024842579999586,1118.9986572265625,370.864013671875,0.24858227372169495,,,False,DEFENCE,False,53.70230634079898,0,0,False,False
1.4039024239999662,1118.9857177734375,370.8621520996094,0.25034859776496887,,,False,DEFENCE,False,53.70150752010489,0,0,False,False
1.4053212569999687,1118.9874267578125,370.86248779296875,0.24934732913970947,,,False,DEFENCE,False,53.701608468957815,0,0,False,False
1.4067436079999425,1118.9871826171875,370.8576354980469,0.24964486062526703,,,False,DEFENCE,False,53.70183764602196,0,0,False,False
1.4084735870000031,1118.9979248046875,370.8551330566406,0.25099825859069824,,,False,DEFENCE,False,53.70270605818578,0,0,False,False
1.4112054629999875,1118.990234375,370.8460693359375,0.2524721324443817,,,False,DEFENCE,False,53.702634742539516,0,0,False,False
1.4126037600000245,1118.994140625,370.82183837890625,0.253293514251709,,,False,DEFENCE,False,53.70413290679986,0,0,False,False
1.414007407999975,1118.982177734375,370.8222961425781,0.25567108392715454,,,False,DEFENCE,False,53.70328392545031,0,0,False,False
1.4154845699999896,1118.981689453125,370.81463623046875,0.2530193626880646,,,False,DEFENCE,False,53.70363857034843,0,0,False,False
1.41694325200001,1118.9810791015625,370.8078308105469,0.25112369656562805,,,False,DEFENCE,False,53.70394146158546,0,0,False,False
1.4183715839999422,1118.9822998046875,370.8150329589844,0.24881193041801453,,,False,DEFENCE,False,53.70366058745999,0,0,False,False
1.4198087309999892,1118.994873046875,370.8037109375,0.24864071607589722,,,False,DEFENCE,False,53.70510248551911,0,0,False,False
1.4253683099999535,1119.0115966796875,370.8080139160156,0.25186842679977417,,,False,DEFENCE,False,53.70603875670767,0,0,False,False
1.426805270999921,1118.999755859375,370.8145446777344,0.2542903423309326,,,False,DEFENCE,False,53.704890298322994,0,0,False,False
1.4282336589999431,1119.0018310546875,370.8275146484375,0.2519712746143341,,,False,DEFENCE,False,53.70437598923989,0,0,False,False
1.429648565999969,1119.0172119140625,370.82110595703125,0.25208157300949097,,,False,DEFENCE,False,53.70576265071338,0,0,False,False
1.4310629540000264,1119.0267333984375,370.80780029296875,0.253884881734848,,,False,DEFENCE,False,53.70709449149922,0,0,False,False
1.4324611029999232,1119.024169921875,370.8055419921875,0.2543759047985077,,,False,DEFENCE,False,53.707032016404725,0,0,False,False
1.433883121000008,1119.01904296875,370.8019714355469,0.25438186526298523,,,False,DEFENCE,False,53.70685910790943,0,0,False,False
1.435291953999922,1119.02978515625,370.80706787109375,0.2550852596759796,,,False,DEFENCE,False,53.707342291878,0,0,False,False
1.4369277729999794,1119.025634765625,370.7900695800781,0.2550722658634186,,,False,DEFENCE,False,53.707917507191574,0,0,False,False
1.438347308999937,1119.008544921875,370.7826843261719,0.25725170969963074,,,False,DEFENCE,False,53.70711217998122,0,0,False,False
1.452473935999933,1119.249267578125,364.94281005859375,0.450359970331192,,,False,DEFENCE,False,54.01765119356526,0,0,False,False
1.4554886639999722,1119.28955078125,364.9162902832031,0.44784998893737793,,,False,DEFENCE,False,54.02174935703199,0,0,False,False
1.4569050899999638,1119.2926025390625,364.9003601074219,0.4439736306667328,,,False,DEFENCE,False,54.02275547652103,0,0,False,False
1.458332569999925,1119.2965087890625,364.8909606933594,0.44078588485717773,,,False,DEFENCE,False,54.02349404974145,0,0,False,False
